species,scheme,metric,distribution,mean,std,median,q1,q3,iqr,min,max,lower_bound,upper_bound,warn_lower,warn_upper,FINAL_LOWER,FINAL_UPPER,WARN_LOWER,WARN_UPPER,species,count,refseq_count,refseq_distribution,refseq_mean,refseq_std,refseq_median,refseq_q1,refseq_q3,refseq_iqr,refseq_min,refseq_max,refseq_lower_bound,refseq_upper_bound,refseq_warn_lower,refseq_warn_upper,KS_statistic,KS_p_value,Wasserstein_Distance
Mycobacterium kansasii,qualibact-v1.0,Total_Coding_Sequences,non-normal,5899.4257274119445,114.61910854016148,5873.0,5812.0,5966.0,154.0,5672.0,6397.0,5728.26,6252.92,5752.9,6173.4,5685.0,6252.92,5752.9,6173.4,Mycobacterium kansasii,653,3,insufficient_data,5731.333333333333,61.33152171237524,5691.0,5688.0,5754.5,66.5,5685.0,5818.0,5685.06,5816.73,5685.3,5811.65,0.6983154670750383,0.05608611657235,168.13221031138335
Mycobacterium kansasii,qualibact-v1.0,Genome_Size,non-normal,6486672.637059724,103116.23293686012,6453738.0,6414679.0,6550373.0,135694.0,6303319.0,6901612.0,6325156.4,6793567.82,6350670.8,6755904.8,6325156.4,6793567.82,6350670.8,6755904.8,Mycobacterium kansasii,653,3,insufficient_data,6495431.333333333,57841.495654551974,6455194.0,6454533.0,6516211.0,61678.0,6453872.0,6577228.0,6453885.22,6576007.66,6453938.1,6571126.3,0.5007656967840735,0.33485849934835205,47236.32873915264
Mycobacterium marinum,qualibact-v1.0,N50,non-normal,35868.14312441534,10024.579080675483,30477.0,26740.0,45319.0,18579.0,21056.0,86982.0,22222.78,75661.62000000002,24632.7,47854.1,22222.78,75661.62,24632.7,47854.1,Mycobacterium marinum,1069,0,,,,,,,,,,,,,,,,
Mycobacterium marinum,qualibact-v1.0,number,non-normal,392.7193638914874,96.4470696269865,389.0,298.0,464.0,166.0,270.0,643.0,277.7,614.3200000000002,286.0,589.3,277.7,614.32,286.0,589.3,Mycobacterium marinum,1069,0,,,,,,,,,,,,,,,,
Mycobacterium marinum,qualibact-v1.0,longest,non-normal,127472.23292797006,33275.61453401672,111037.0,103140.0,159854.0,56714.0,74455.0,267140.0,77071.08,232675.9400000003,80151.1,162553.3,77071.08,232675.94,80151.1,162553.3,Mycobacterium marinum,1069,0,,,,,,,,,,,,,,,,
Mycobacterium marinum,qualibact-v1.0,GC_Content,non-normal,65.63357839101964,0.06589505071640266,65.6381,65.5714,65.6982,0.1268000000000029,65.4741,65.7907,65.4986,65.73953,65.51434,65.7093,65.4986,65.7984,65.5143,65.7093,Mycobacterium marinum,1069,8,insufficient_data,65.7266875,0.042803196069335324,65.726,65.693075,65.74934999999999,0.05627499999999941,65.6718,65.7984,65.67187,65.7976965,65.67215,65.7948825,0.6147100093545369,0.0020526715154603396,0.09310910898035592
Mycobacterium marinum,qualibact-v1.0,Completeness_Specific,non-normal,99.98500467726848,0.011075258185953613,99.98,99.98,99.99,0.009999999999990905,99.93,100.0,99.9434,100.0,99.96,100.0,97.19,100.0,99.96,100.0,Mycobacterium marinum,1069,8,insufficient_data,98.12125,0.693225026596704,98.39,97.385,98.56,1.1749999999999972,97.19,99.0,97.19,98.9972,97.19,98.986,1.0,4.572377121334987e-20,1.8637546772684752
Mycobacterium marinum,qualibact-v1.0,Contamination,non-normal,0.5921889616463984,0.22914302833955172,0.55,0.51,0.57,0.05999999999999994,0.07,2.06,0.09,1.6664000000000032,0.41,1.5359999999999991,0.09,2.25,0.41,1.54,Mycobacterium marinum,1069,8,insufficient_data,1.4137499999999998,0.49254282808706085,1.27,1.0775,1.7075,0.6300000000000001,0.84,2.25,0.8407,2.2444,0.8435,2.222,0.9298409728718429,1.8034930857096169e-09,0.8215610383536015
Mycobacterium marinum,qualibact-v1.0,Total_Coding_Sequences,non-normal,5424.944808231992,221.15123089371474,5346.0,5277.0,5402.0,125.0,5236.0,6060.0,5242.0,5959.32,5252.7,5943.0,5242.0,5959.32,5252.7,5943.0,Mycobacterium marinum,1069,8,insufficient_data,5441.25,95.36738174029945,5445.5,5391.25,5511.25,120.0,5284.0,5591.0,5285.365,5588.445,5290.825,5578.225,0.5282974742750234,0.013658562438215699,126.36950420954162
Mycobacterium marinum,qualibact-v1.0,Genome_Size,non-normal,5373755.080449018,174865.8200678106,5329424.0,5319340.0,5350556.0,31216.0,5213178.0,6442970.0,5244011.94,6390622.660000004,5280385.1,5984295.8,5244011.94,6660144.0,5280385.1,5984295.8,Mycobacterium marinum,1069,8,insufficient_data,6479858.625,98763.10237373254,6460334.0,6436317.25,6527518.25,91201.0,6321947.0,6660144.0,6324458.46,6657436.645,6334504.3,6646607.225,0.9925163704396632,5.884649355158131e-16,1106103.5445509823
Mycobacterium smegmatis,qualibact-v1.0,N50,non-normal,146806.7095959596,28766.17544576923,152602.0,126405.75,171370.0,44964.25,65584.0,212934.0,67750.45,184305.5999999998,79402.375,174844.875,67750.45,184305.6,79402.38,174844.88,Mycobacterium smegmatis,396,0,,,,,,,,,,,,,,,,
Mycobacterium smegmatis,qualibact-v1.0,number,non-normal,157.8560606060606,25.869368584212136,152.0,142.0,175.0,33.0,110.0,284.0,111.975,262.025,119.0,220.5,111.98,262.02,119.0,220.5,Mycobacterium smegmatis,396,0,,,,,,,,,,,,,,,,
Mycobacterium smegmatis,qualibact-v1.0,longest,non-normal,308919.01515151514,47382.634618962606,310769.0,289657.5,310788.5,21131.0,164131.0,596930.0,182990.75,520717.4499999982,224450.625,430551.875,182990.75,520717.45,224450.62,430551.88,Mycobacterium smegmatis,396,0,,,,,,,,,,,,,,,,
Mycobacterium smegmatis,qualibact-v1.0,GC_Content,non-normal,67.40169343434343,0.026536506345285146,67.41,67.4018,67.4125,0.010699999999999932,67.2788,67.4616,67.2909875,67.45232750000001,67.3446875,67.4413625,67.291,67.4523,67.3447,67.4414,Mycobacterium smegmatis,396,18,normal,67.38120555555555,0.03044456660559458,67.4,67.36157499999999,67.40215,0.040575000000018235,67.3108,67.403,67.31233,67.403,67.31845,67.403,0.7121212121212122,3.100104099627473e-09,0.021096969696967827
Mycobacterium smegmatis,qualibact-v1.0,Completeness_Specific,non-normal,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,97.16,100.0,100.0,100.0,Mycobacterium smegmatis,396,18,normal,98.26055555555556,0.49904878655100154,98.365,97.89500000000001,98.76,0.8649999999999949,97.16,98.76,97.1889,98.76,97.3045,98.76,1.0,1.4594038532995424e-31,1.7394444444444446
Mycobacterium smegmatis,qualibact-v1.0,Contamination,non-normal,0.43212121212121213,0.10848146261856952,0.45,0.36,0.45,0.09000000000000002,0.18,1.51,0.18,0.9444999999999869,0.25,0.53,0.18,4.46,0.25,0.53,Mycobacterium smegmatis,396,18,non-normal,1.6533333333333333,0.969570351581909,1.13,1.13,2.0300000000000002,0.9000000000000004,0.88,4.46,0.90125,4.401349999999999,0.98625,4.1667499999999995,0.9924242424242424,1.9410071248883905e-28,1.2212121212121212
Mycobacterium smegmatis,qualibact-v1.0,Total_Coding_Sequences,non-normal,6610.138888888889,30.205916250681916,6604.0,6590.0,6630.0,40.0,6546.0,6742.0,6547.95,6705.075,6556.0,6669.0,6547.95,6835.0,6556.0,6669.0,Mycobacterium smegmatis,396,18,normal,6722.777777777777,48.69469005452415,6734.5,6721.0,6736.75,15.75,6610.0,6835.0,6611.105,6830.07,6615.525,6810.35,0.8611111111111112,8.51569404777197e-15,112.63888888888891
Mycobacterium smegmatis,qualibact-v1.0,Genome_Size,non-normal,6855568.4949494945,19078.574528720805,6850251.5,6846798.75,6856178.5,9379.75,6817848.0,6918889.0,6828216.4,6907835.975,6831483.125,6906984.0,6828216.4,7119169.0,6831483.12,6906984.0,Mycobacterium smegmatis,396,18,normal,6992853.722222222,50009.8276284056,6996079.0,6988208.25,7006086.0,17877.75,6891331.0,7119169.0,6891657.485,7114288.13,6892963.425,7094764.65,0.8939393939393939,1.3582088868182585e-16,137285.2272727273
Mycobacterium tuberculosis,qualibact-v1.0,N50,non-normal,90044.28771835087,29090.741648690117,86421.0,66035.0,105851.0,39816.0,21445.0,230516.0,34668.185,180775.0,45005.175,155437.37499999974,34668.18,180775.0,45005.18,155437.37,Mycobacterium tuberculosis,170368,0,,,,,,,,,,,,,,,,
Mycobacterium tuberculosis,qualibact-v1.0,number,non-normal,151.35284208302028,41.62636065031382,144.0,123.0,173.0,50.0,57.0,593.0,81.0,310.0,91.0,251.0,81.0,310.0,91.0,251.0,Mycobacterium tuberculosis,170368,0,,,,,,,,,,,,,,,,
Mycobacterium tuberculosis,qualibact-v1.0,longest,non-normal,230504.1513547145,53802.69520309227,227537.5,196029.0,269774.5,73745.5,61808.0,787688.0,113882.67,427714.33,136909.225,321930.9499999999,113882.67,427714.33,136909.22,321930.95,Mycobacterium tuberculosis,170368,0,,,,,,,,,,,,,,,,
Mycobacterium tuberculosis,qualibact-v1.0,GC_Content,non-normal,65.55077687711307,0.0620549448111302,65.5683,65.5166,65.5968,0.08020000000000493,64.9264,65.8771,65.328,65.6471,65.3847,65.6245,65.2152,65.6557,65.3847,65.6245,Mycobacterium tuberculosis,170368,500,non-normal,65.609076,0.033193577451067116,65.6145,65.605575,65.6173,0.011724999999998431,65.2152,65.6557,65.399979,65.651718,65.58207,65.6441775,0.6326155146506386,4.305685941709589e-194,0.05862902118707719
Mycobacterium tuberculosis,qualibact-v1.0,Completeness_Specific,non-normal,99.9997784208302,0.008781383354470386,100.0,100.0,100.0,0.0,98.53,100.0,99.99,100.0,100.0,100.0,95.18,100.0,100.0,100.0,Mycobacterium tuberculosis,170368,500,non-normal,97.20264,0.6466963973921611,97.42,96.98,97.69,0.7099999999999937,95.18,97.95,95.25495000000001,97.95,95.4695,97.95,1.0,0.0,2.797138420830202
Mycobacterium tuberculosis,qualibact-v1.0,Contamination,non-normal,0.578034783527423,0.24481875404008183,0.5,0.42,0.75,0.33,0.09,5.24,0.27,1.81,0.3,0.9,0.1,2.84,0.3,0.9,Mycobacterium tuberculosis,170368,500,non-normal,0.40872,0.20578134414956087,0.37,0.37,0.37,0.0,0.1,2.84,0.31,1.6829999999999972,0.37,1.0267499999999985,0.746937453042825,7.23243841975438e-288,0.19129580907212623
Mycobacterium tuberculosis,qualibact-v1.0,Total_Coding_Sequences,non-normal,4138.309799962434,41.60326025494307,4135.0,4108.0,4164.0,56.0,4003.0,4459.0,4046.0,4275.0,4067.0,4227.0,4008.0,4515.0,4067.0,4227.0,Mycobacterium tuberculosis,170368,500,non-normal,4157.848,33.499207393608586,4161.0,4151.0,4167.0,16.0,4008.0,4515.0,4074.475,4263.555,4087.95,4189.0,0.4010640495867769,5.782122956102039e-73,24.94393087903832
Mycobacterium tuberculosis,qualibact-v1.0,Genome_Size,non-normal,4360674.2428977275,27198.979877447484,4364874.0,4347571.75,4377424.0,29852.25,4206571.0,4620305.0,4275042.0,4423800.0,4295901.975,4405308.3,4275042.0,4516435.0,4295901.97,4405308.3,Mycobacterium tuberculosis,170368,500,non-normal,4408081.576,22823.890690594886,4411333.0,4405101.75,4418740.5,13638.75,4332698.0,4516435.0,4339525.15,4459269.81,4346774.3,4443498.975,0.7579896224643126,9.191349266866746e-299,47412.64685837717
Mycobacterium xenopi,REFSEQ-QC-v1,N50,insufficient_data,88219.0,0.0,88219.0,88219.0,88219.0,0.0,88219.0,88219.0,88219.0,88219.0,88219.0,88219.0,88219.0,88219.0,88219.0,88219.0,Mycobacterium xenopi,2,0,,,,,,,,,,,,,,,,
Mycobacterium xenopi,REFSEQ-QC-v1,number,insufficient_data,156.0,0.0,156.0,156.0,156.0,0.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,156.0,Mycobacterium xenopi,2,0,,,,,,,,,,,,,,,,
Mycobacterium xenopi,REFSEQ-QC-v1,longest,insufficient_data,364228.0,0.0,364228.0,364228.0,364228.0,0.0,364228.0,364228.0,364228.0,364228.0,364228.0,364228.0,364228.0,364228.0,364228.0,364228.0,Mycobacterium xenopi,2,0,,,,,,,,,,,,,,,,
Mycobacterium xenopi,REFSEQ-QC-v1,GC_Content,insufficient_data,65.90341570110769,3.588282051936176e-05,65.90341570110769,65.90339775969743,65.90343364251794,3.588282051225633e-05,65.90337981828716,65.9034515839282,65.90338017711537,65.9034512251,65.90338161242819,65.90344978978717,65.9034,65.9035,65.9034,65.9034,Mycobacterium xenopi,2,2,insufficient_data,65.9122,0.0,65.9122,65.9122,65.9122,0.0,65.9122,65.9122,65.9122,65.9122,65.9122,65.9122,1.0,0.3333333333333333,0.00878429889231569
Mycobacterium xenopi,REFSEQ-QC-v1,Completeness_Specific,insufficient_data,99.92500000000001,0.005000000000002558,99.92500000000001,99.9225,99.92750000000001,0.005000000000009663,99.92,99.93,99.92005,99.92995,99.92025,99.92975000000001,99.92,99.93,99.92,99.93,Mycobacterium xenopi,2,2,insufficient_data,91.41,0.0,91.41,91.41,91.41,0.0,91.41,91.41,91.41,91.41,91.41,91.41,1.0,0.3333333333333333,8.515000000000008
Mycobacterium xenopi,REFSEQ-QC-v1,Contamination,insufficient_data,1.19,0.0,1.19,1.19,1.19,0.0,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,Mycobacterium xenopi,2,2,insufficient_data,0.93,0.0,0.93,0.93,0.93,0.0,0.93,0.93,0.93,0.93,0.93,0.93,1.0,0.3333333333333333,0.2599999999999999
Mycobacterium xenopi,REFSEQ-QC-v1,Total_Coding_Sequences,insufficient_data,4814.0,0.0,4814.0,4814.0,4814.0,0.0,4814.0,4814.0,4814.0,4814.0,4814.0,4814.0,4814.0,4814.0,4814.0,4814.0,Mycobacterium xenopi,2,2,insufficient_data,4861.5,90.5,4861.5,4816.25,4906.75,90.5,4771.0,4952.0,4771.905,4951.095,4775.525,4947.475,0.5,1.0,90.5
Mycobacterium xenopi,REFSEQ-QC-v1,Genome_Size,insufficient_data,4761540.0,71.0,4761540.0,4761504.5,4761575.5,71.0,4761469.0,4761611.0,4761469.71,4761610.29,4761472.55,4761607.45,4761469.0,4761611.0,4761472.55,4761607.45,Mycobacterium xenopi,2,2,insufficient_data,4917655.0,0.0,4917655.0,4917655.0,4917655.0,0.0,4917655.0,4917655.0,4917655.0,4917655.0,4917655.0,4917655.0,1.0,0.3333333333333333,156115.0
Mycoplasma capri,qualibact-v1.0,N50,non-normal,73918.5172413793,56072.47121828647,39802.0,34505.0,121754.0,87249.0,17509.0,266553.0,19177.96,221770.44000000006,24131.0,204352.8,19177.96,221770.44,24131.0,204352.8,Mycoplasma capri,145,0
Mycoplasma capri,qualibact-v1.0,number,non-normal,58.98620689655172,36.98629498404576,75.0,14.0,87.0,73.0,5.0,161.0,6.4399999999999995,137.96000000000004,8.0,113.4,6.44,137.96,8.0,113.4,Mycoplasma capri,145,0
Mycoplasma capri,qualibact-v1.0,longest,non-normal,146805.75172413792,72834.68224860737,103974.0,93712.0,219784.0,126072.0,44073.0,275583.0,44656.92,269082.12,48388.8,263809.0,44656.92,269082.12,48388.8,263809.0,Mycoplasma capri,145,0
Mycoplasma capri,qualibact-v1.0,GC_Content,non-normal,23.938417931034483,0.13305947317878541,23.8714,23.8655,24.1201,0.25459999999999994,23.7025,24.1342,23.703436,24.13168,23.70748,24.12928,23.7,24.13,23.71,24.13,Mycoplasma capri,145,0
Mycoplasma capri,qualibact-v1.0,Completeness_Specific,non-normal,95.36096551724138,6.124283639925506,99.36,86.37,99.64,13.269999999999996,85.15,99.89,85.546,99.8684,85.876,99.86,85.55,99.87,85.88,99.86,Mycoplasma capri,145,0
Mycoplasma capri,qualibact-v1.0,Contamination,non-normal,0.11324137931034484,0.2196294143940265,0.05,0.01,0.08,0.07,0.0,1.64,0.0,1.3736000000000004,0.0,0.6120000000000004,0.0,1.37,0.0,0.61,Mycoplasma capri,145,0
Mycoplasma capri,qualibact-v1.0,Total_Coding_Sequences,non-normal,771.7103448275863,204.59891519722458,902.0,468.0,911.0,443.0,465.0,971.0,465.0,951.5600000000001,466.0,937.4,465.0,951.56,466.0,937.4,Mycoplasma capri,145,0
Mycoplasma capri,qualibact-v1.0,Genome_Size,non-normal,897995.875862069,240648.84013607827,1054668.0,539616.0,1056061.0,516445.0,538708.0,1082538.0,538788.64,1082254.32,539157.4,1080521.4,538788.64,1082254.32,539157.4,1080521.4,Mycoplasma capri,145,0
Mycoplasmoides pneumoniae,qualibact-v1.0,N50,non-normal,140223.82186234818,98351.8410264709,98004.0,90723.0,156123.5,65400.5,38857.0,561984.0,49948.66,543044.7700000001,55510.55,464119.49999999994,49948.66,543044.77,55510.55,464119.5,Mycoplasmoides pneumoniae,247,0,,,,,,,,,,,,,,,,
Mycoplasmoides pneumoniae,qualibact-v1.0,number,non-normal,43.311740890688256,21.088688369152855,37.0,27.0,63.0,36.0,9.0,92.0,10.23,91.0,14.0,85.69999999999999,10.23,91.0,14.0,85.7,Mycoplasmoides pneumoniae,247,0,,,,,,,,,,,,,,,,
Mycoplasmoides pneumoniae,qualibact-v1.0,longest,non-normal,284614.02024291496,94294.67957296858,318999.0,191626.0,340752.0,149126.0,113528.0,561984.0,116919.93,543044.7700000001,135180.25,464119.49999999994,116919.93,543044.77,135180.25,464119.5,Mycoplasmoides pneumoniae,247,0,,,,,,,,,,,,,,,,
Mycoplasmoides pneumoniae,qualibact-v1.0,GC_Content,non-normal,39.96302793522267,0.08032343820888302,39.9886,39.90615,40.0166,0.11045000000000016,39.7882,40.2578,39.793191,40.198392999999996,39.800349999999995,40.06957,39.7932,40.1984,39.8003,40.0696,Mycoplasmoides pneumoniae,247,96,non-normal,39.994359374999995,0.02116671216263958,40.0049,39.979,40.007925,0.028925000000000978,39.856,40.0122,39.8963275,40.0118675,39.9675875,40.0112875,0.37128879892037786,4.954903407115579e-09,0.048441485323886944
Mycoplasmoides pneumoniae,qualibact-v1.0,Completeness_Specific,non-normal,98.83757085020243,0.6226518399604704,99.01,98.55,99.32,0.769999999999996,96.67,99.69,96.73060000000001,99.6477,97.1115,99.6385,96.1,99.65,97.11,99.64,Mycoplasmoides pneumoniae,247,96,non-normal,98.9375,0.7902452151073117,99.03999999999999,98.43,99.64,1.2099999999999937,96.1,99.64,96.34224999999999,99.64,97.44500000000001,99.64,0.4299932523616734,4.912683450223519e-12,0.24428559379217382
Mycoplasmoides pneumoniae,qualibact-v1.0,Contamination,non-normal,0.11412955465587046,0.05284565618416012,0.11,0.1,0.11,0.009999999999999995,0.02,0.78,0.0269,0.26,0.09,0.26,0.03,6.35,0.09,0.26,Mycoplasmoides pneumoniae,247,2,insufficient_data,3.3249999999999997,3.025,3.3249999999999997,1.8125,4.8374999999999995,3.0249999999999995,0.3,6.35,0.33025,6.31975,0.45125,6.1987499999999995,0.9959514170040485,0.00019432568985619896,3.2108704453441295
Mycoplasmoides pneumoniae,qualibact-v1.0,Total_Coding_Sequences,normal,786.8259109311741,12.6995033487065,785.0,778.0,796.0,18.0,756.0,825.0,756.92,822.85,764.0,810.85,748.0,822.85,764.0,810.85,Mycoplasmoides pneumoniae,247,96,non-normal,765.8854166666666,5.892915576610236,764.0,763.0,769.0,6.0,748.0,805.0,752.275,793.1250000000001,759.0,772.0,0.8455634278002699,6.3706229357035794e-52,20.940494264507425
Mycoplasmoides pneumoniae,qualibact-v1.0,Genome_Size,normal,814391.012145749,6846.677096151227,816067.0,810102.5,817466.0,7363.5,798853.0,832830.0,799485.53,832212.58,800936.95,828958.7,799485.53,857799.0,800936.95,828958.7,Mycoplasmoides pneumoniae,247,96,non-normal,817175.625,4558.415153706567,816523.5,816429.75,817169.5,739.75,801203.0,857799.0,808082.425,841277.5500000002,816052.625,818758.125,0.5193572874493927,1.1943388902552148e-17,4482.259024966261
Mycoplasmopsis bovis,qualibact-v1.0,N50,non-normal,20767.090202177293,4457.2684199982095,20290.0,19244.5,22008.0,2763.5,7126.0,40468.0,8654.825,36863.0,10765.875,32021.0,8654.83,36863.0,10765.88,32021.0,Mycoplasmopsis bovis,1286,0,,,,,,,,,,,,,,,,
Mycoplasmopsis bovis,qualibact-v1.0,number,non-normal,171.40824261275273,30.804690931435484,169.0,156.0,185.0,29.0,92.0,300.0,102.425,268.57500000000005,112.125,245.0,102.42,268.58,112.12,245.0,Mycoplasmopsis bovis,1286,0,,,,,,,,,,,,,,,,
Mycoplasmopsis bovis,qualibact-v1.0,longest,non-normal,62128.02410575427,12644.809059678106,66047.0,51652.75,66404.0,14751.25,24669.0,117530.0,29044.55,107635.17500000015,36830.25,91017.375,29044.55,107635.18,36830.25,91017.38,Mycoplasmopsis bovis,1286,0,,,,,,,,,,,,,,,,
Mycoplasmopsis bovis,qualibact-v1.0,GC_Content,non-normal,29.349246423017103,0.08517540605533952,29.3207,29.28705,29.3901,0.10304999999999964,29.2083,29.6635,29.233985,29.633815,29.248575,29.574550000000002,28.9983,29.6338,29.2486,29.5746,Mycoplasmopsis bovis,1286,122,non-normal,29.25294918032787,0.0971094171168314,29.2667,29.198525,29.311374999999998,0.11284999999999812,28.9983,29.4961,29.0071935,29.466455,29.0282825,29.423202500000002,0.4157254672003671,6.701510139016963e-18,0.09629724268923832
Mycoplasmopsis bovis,qualibact-v1.0,Completeness_Specific,non-normal,99.77762830482115,0.15230235727798017,99.84,99.74,99.85,0.10999999999999943,98.34,99.94,98.91675000000001,99.92,99.34125,99.9,91.41,99.92,99.34,99.9,Mycoplasmopsis bovis,1286,122,non-normal,96.25729508196723,1.5314163790561297,96.5,95.13,96.91,1.7800000000000011,91.41,98.9,91.90005,98.8395,92.32875,98.72,0.994556765163297,3.242987599887719e-168,3.520333222853937
Mycoplasmopsis bovis,qualibact-v1.0,Contamination,non-normal,0.8464152410575427,0.12734327500873246,0.85,0.81,0.9,0.08999999999999997,0.29,1.52,0.5,1.331500000000001,0.59,1.1,0.07,8.11,0.59,1.1,Mycoplasmopsis bovis,1286,122,non-normal,2.2768032786885244,2.147809126358285,1.99,0.07,3.92,3.85,0.07,8.11,0.07,7.898249999999998,0.07,7.76,0.6182851898121,3.5722575495928157e-41,1.8406164750274079
Mycoplasmopsis bovis,qualibact-v1.0,Total_Coding_Sequences,non-normal,930.5847589424573,48.557803021483075,944.0,898.0,961.0,63.0,789.0,1095.0,804.85,1038.575,825.0,1019.0,804.85,1038.58,825.0,1019.0,Mycoplasmopsis bovis,1286,122,non-normal,907.4262295081967,42.64011003907058,898.0,873.25,933.25,60.0,825.0,1026.0,827.42,1016.925,843.2,1003.5749999999999,0.34316599954108556,3.3589231837619924e-12,26.013385003696808
Mycoplasmopsis bovis,qualibact-v1.0,Genome_Size,non-normal,973101.0489891135,27546.87165437103,980631.5,955319.75,992194.25,36874.5,877959.0,1049627.0,895342.725,1037305.25,909315.25,1020898.75,895342.72,1165292.0,909315.25,1020898.75,Mycoplasmopsis bovis,1286,122,normal,1043187.1475409836,51527.43844416852,1034094.0,1001680.25,1078254.0,76573.75,939596.0,1165292.0,944753.625,1163499.385,953706.775,1156788.9749999999,0.7068556714172807,1.0919339343717561e-55,70086.09855187006
